Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,wfh_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,education,hh_size,transit_usage_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,Waves,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Timestamp,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,annual_hh_income,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,job_status,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,user_id,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..
Somewhat agree,Somewhat agree,Never,A few times a month,Somewhat agree,Somewhat disagree,Never,Strongly disagree,A few times a month,Agree,Strongly agree,Everyday,Somewhat disagree,31.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 0-2,A few times a month,Never,Once a month or less,Never,Strongly agree,Strongly disagree,Never,Somewhat agree,Female,Strongly agree,Agree,Somewhat disagree,98106.0,Strongly disagree,W1,Somewhat agree,2020/06/28 9:54:14 PM MDT,"No, none of the above",Somewhat agree,A few times a month,Strongly agree,Strongly agree,Agree,Somewhat agree,A few times a month,"$50,000 to $74,999",Somewhat agree,"Employed, Part time",A few times a month,Somewhat agree,190164,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Never,Strongly disagree,Never,Never,Strongly agree
Disagree,Disagree,Everyday,1-2 days a week,Strongly agree,Agree,Never,Disagree,Never,Disagree,Strongly agree,Never,Agree,50.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Children aged 18 or more;Cat or Dog,Never,Never,Never,Never,Strongly agree,Disagree,Never,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98072.0,Strongly disagree,W1,Agree,2020/06/27 11:35:43 AM MDT,"No, none of the above",Strongly agree,A few times a month,Agree,Disagree,Strongly agree,Strongly disagree,1-2 days a week,"$150,000 to $199,999",Strongly disagree,"Employed, Full time",Once a month or less,Disagree,192288,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Strongly disagree
Agree,Somewhat agree,Everyday,A few times a month,Strongly agree,Disagree,A few times a month,Strongly disagree,Never,Strongly disagree,Strongly agree,Never,Agree,58.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Cat or Dog,Never,Never,Never,Never,Agree,Somewhat agree,Never,Strongly disagree,Female,Strongly agree,Disagree,Strongly agree,98367.0,Disagree,"W1, W2P",Strongly agree,2020/06/27 9:24:04 AM MDT,"No, none of the above",Agree,A few times a month,Agree,Somewhat agree,Strongly agree,Strongly disagree,Once a month or less,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",1-2 days a week,Agree,190015,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Once a month or less,Never,Agree
Somewhat disagree,Somewhat agree,Everyday,A few times a month,Strongly agree,Strongly disagree,Never,Strongly disagree,Once a month or less,Somewhat agree,Strongly agree,Never,Strongly disagree,45.0,A few times a month,"4-year college degree (e.g. BA, BS)",Children aged 12-17;Cat or Dog,Never,Never,Never,Never,Strongly agree,Disagree,Never,Strongly disagree,Female,Somewhat agree,Disagree,Strongly agree,98422.0,Strongly disagree,"W1, W3P",Strongly agree,2020/07/09 5:36:34 PM MDT,"No, none of the above",Strongly agree,A few times a month,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,A few times a month,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",A few times a month,Somewhat agree,191082,"I believe so, but I haven't been tested for it.",Strongly agree,Everyday,1-2 days a week,Strongly disagree,Never,Never,Disagree
Somewhat agree,Disagree,3-4 days a week,Once a month or less,Strongly agree,Disagree,A few times a month,Disagree,Never,Somewhat disagree,Strongly agree,Once a month or less,Strongly agree,60.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner,Never,Never,1-2 days a week,Never,Strongly agree,Disagree,Never,Disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98021.0,Disagree,W1,Agree,2020/06/30 8:02:25 AM MDT,"No, none of the above",Agree,Once a month or less,Somewhat agree,Disagree,Strongly agree,Disagree,Once a month or less,"$100,000 to $149,999",Disagree,"Employed, Full time",Once a month or less,Disagree,192289,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,A few times a month,Strongly disagree,1-2 days a week,Never,Strongly disagree
Agree,Somewhat agree,Everyday,A few times a month,Strongly agree,Disagree,Never,Disagree,Once a month or less,Disagree,Agree,Once a month or less,Disagree,60.0,1-2 days a week,Some college/technical school training,Husband/wife/partner,Never,Never,Never,Never,Strongly agree,Disagree,Once a month or less,Strongly disagree,Female,Strongly agree,Disagree,Strongly disagree,98023.0,Disagree,"W1, W2P, W3P",Strongly agree,2020/07/07 3:49:33 PM MDT,"No, none of the above",Somewhat agree,Once a month or less,Agree,Disagree,Disagree,Strongly disagree,A few times a month,"$50,000 to $74,999",Strongly disagree,"Employed, Part time",1-2 days a week,Disagree,191030,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Everyday,Strongly disagree,Never,Never,Somewhat agree
Agree,Somewhat agree,Everyday,1-2 days a week,Strongly agree,Somewhat disagree,Once a month or less,Somewhat agree,Never,Somewhat disagree,Strongly agree,3-4 days a week,Strongly agree,38.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 0-2,Never,Never,Everyday,Never,Agree,Strongly disagree,Once a month or less,Disagree,Male,Strongly agree,Strongly disagree,Strongly agree,98107.0,Strongly disagree,W1,Agree,2020/07/06 3:12:47 PM MDT,Medical,Strongly agree,A few times a month,Strongly agree,Somewhat disagree,Agree,Disagree,1-2 days a week,"$150,000 to $199,999",Disagree,"Employed, Full time",A few times a month,Disagree,192290,"No, I have tested negative.",Agree,1-2 days a week,1-2 days a week,Strongly disagree,A few times a month,3-4 days a week,Strongly disagree
Disagree,Somewhat agree,3-4 days a week,1-2 days a week,Agree,Somewhat agree,Once a month or less,Somewhat agree,Never,Disagree,Strongly agree,Once a month or less,Agree,56.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Cat or Dog,Never,Never,A few times a month,Never,Strongly agree,Disagree,Once a month or less,Somewhat disagree,Female,Agree,Disagree,Agree,98406.0,Somewhat disagree,W1,Agree,2020/06/27 8:56:08 PM MDT,"No, none of the above",Strongly agree,Never,Agree,Somewhat disagree,Agree,Somewhat agree,A few times a month,"$150,000 to $199,999",Disagree,"Employed, Full time",Once a month or less,Disagree,192291,"I believe so, but I haven't been tested for it.",Strongly agree,Everyday,Once a month or less,Strongly disagree,A few times a month,Never,Strongly disagree
Agree,Somewhat disagree,Never,Never,Somewhat agree,Strongly disagree,Never,Somewhat agree,Everyday,Disagree,Strongly agree,Never,Somewhat disagree,68.0,A few times a month,Some college/technical school training,Husband/wife/partner,Never,Never,Once a month or less,Never,Somewhat disagree,Somewhat agree,Never,Disagree,Male,Strongly agree,Disagree,Strongly agree,98134.0,Somewhat disagree,W1,Strongly agree,2020/07/06 3:42:39 PM MDT,,Agree,Never,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,A few times a month,"$50,000 to $74,999",Somewhat disagree,Retired,A few times a month,Somewhat agree,192292,"I believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Disagree
Agree,Somewhat agree,Everyday,Once a month or less,Somewhat agree,Disagree,Never,Disagree,Never,Disagree,Somewhat agree,Once a month or less,Somewhat agree,57.0,3-4 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Never,Once a month or less,Never,Somewhat agree,Disagree,Never,Disagree,Male,Agree,Disagree,Somewhat agree,98296.0,Disagree,W1,Agree,2020/07/06 5:34:00 PM MDT,Transportation,Somewhat agree,1-2 days a week,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Once a month or less,"$150,000 to $199,999",Disagree,"Employed, Full time",1-2 days a week,Somewhat disagree,192293,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,1-2 days a week,Disagree,1-2 days a week,Never,Somewhat agree
Somewhat disagree,Disagree,Everyday,Once a month or less,Strongly agree,Strongly disagree,Once a month or less,Strongly disagree,A few times a month,Strongly agree,Strongly agree,Once a month or less,Somewhat agree,64.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner,Never,Never,Everyday,Never,Strongly agree,Disagree,A few times a month,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98391.0,Strongly agree,W1,Strongly agree,2020/06/27 1:10:12 PM MDT,"No, none of the above",Strongly disagree,A few times a month,Strongly agree,Strongly agree,Disagree,Somewhat disagree,A few times a month,"$100,000 to $149,999",Strongly disagree,Retired,3-4 days a week,Strongly disagree,192294,"No, I have tested negative.",Strongly agree,Everyday,Everyday,Strongly disagree,Once a month or less,Never,Somewhat agree
Agree,Agree,Everyday,A few times a month,Strongly agree,Disagree,Never,Somewhat agree,Never,Disagree,Strongly agree,Never,Disagree,49.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 6-11;Children aged 12-17;Children aged 18 or more,Never,Never,Never,Never,Strongly agree,Agree,Never,Disagree,Female,Strongly agree,Disagree,Agree,98422.0,Disagree,"W1, W2P, W2F",Agree,2020/07/09 7:39:05 PM MDT,Medical,Agree,A few times a month,Agree,Agree,Agree,Somewhat agree,A few times a month,"$75,000 to $99,999",Strongly disagree,"Employed, Part time",A few times a month,Agree,191100,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Everyday,Strongly disagree,Never,Never,Disagree
Agree,Strongly disagree,Everyday,A few times a month,Strongly agree,Agree,Once a month or less,Disagree,Once a month or less,Somewhat disagree,Strongly agree,Never,Somewhat agree,60.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Cat or Dog,Never,Never,Never,Never,Agree,Strongly disagree,Never,Disagree,Female,Agree,Somewhat agree,Strongly agree,98370.0,Disagree,W1,Somewhat disagree,2020/06/28 4:01:56 PM MDT,"No, none of the above",Strongly agree,A few times a month,Agree,Somewhat disagree,Somewhat disagree,Strongly disagree,A few times a month,"$35,000 to $49,999",Strongly disagree,"Employed, Full time",A few times a month,Agree,192295,"No, I have tested negative.",Agree,Everyday,Never,Strongly disagree,Never,Never,Somewhat agree
Agree,Agree,Everyday,A few times a month,Agree,Agree,Never,Disagree,A few times a month,Disagree,Agree,Never,Strongly agree,55.0,3-4 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Never,1-2 days a week,Once a month or less,Somewhat disagree,Agree,1-2 days a week,Disagree,Male,Agree,Disagree,Agree,98122.0,Somewhat disagree,W1,Somewhat agree,2020/06/30 11:55:06 PM MDT,"No, none of the above",Somewhat disagree,1-2 days a week,Agree,Strongly disagree,Disagree,Somewhat agree,1-2 days a week,"$200,000 or more",Somewhat disagree,"Employed, Full time",1-2 days a week,Agree,192296,"I believe so, but I haven't been tested for it.",Somewhat agree,3-4 days a week,Once a month or less,Disagree,Never,Never,Disagree
Strongly disagree,Disagree,Never,A few times a month,Strongly agree,Agree,Never,Somewhat agree,1-2 days a week,Agree,Strongly agree,Never,Agree,64.0,A few times a month,"4-year college degree (e.g. BA, BS)",Children aged 18 or more,Never,Never,Once a month or less,Never,Strongly agree,Strongly disagree,Never,Somewhat agree,Female,Strongly agree,Somewhat agree,Strongly agree,98012.0,Disagree,"W1, W2P",Agree,2020/06/28 3:50:14 PM MDT,,Agree,A few times a month,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Once a month or less,"$50,000 to $74,999",Strongly disagree,Retired,A few times a month,Somewhat agree,190136,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Disagree,Never,Never,Disagree
Agree,Agree,Never,A few times a month,Somewhat disagree,Disagree,Never,Disagree,Never,Strongly disagree,Agree,Never,Strongly agree,59.0,1-2 days a week,2-year college degree (Associate),Husband/wife/partner;Cat or Dog,Never,Never,Never,Never,Strongly agree,Disagree,Never,Strongly disagree,Male,Somewhat agree,Somewhat disagree,Strongly disagree,98092.0,Disagree,W1,Agree,2020/07/06 7:11:40 PM MDT,Building maintenance and repair,Agree,Never,Somewhat agree,Disagree,Somewhat disagree,Strongly disagree,3-4 days a week,"$50,000 to $74,999",Strongly disagree,"Employed, Full time",1-2 days a week,Somewhat agree,192297,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Disagree
Agree,Somewhat agree,Everyday,A few times a month,Agree,Somewhat agree,Never,Agree,1-2 days a week,Disagree,Strongly agree,Never,Agree,63.0,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner;Non-household members (e.g. relatives, roommates)",Never,Never,Never,Never,Strongly agree,Agree,Never,Strongly disagree,Male,Strongly agree,Strongly disagree,Agree,98087.0,Disagree,W1,Agree,2020/07/07 11:31:06 PM MDT,"No, none of the above",Agree,A few times a month,Agree,Somewhat agree,Strongly agree,Disagree,A few times a month,"$200,000 or more",Strongly disagree,"Employed, Full time",A few times a month,Strongly agree,192298,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,3-4 days a week,Strongly disagree,Never,Never,Disagree
Somewhat disagree,Somewhat disagree,Everyday,1-2 days a week,Agree,Somewhat agree,Never,Somewhat agree,Once a month or less,Somewhat disagree,Strongly agree,3-4 days a week,Agree,26.0,1-2 days a week,"4-year college degree (e.g. BA, BS)","Non-household members (e.g. relatives, roommates)",Never,1-2 days a week,Everyday,Never,Somewhat agree,Disagree,3-4 days a week,Strongly disagree,Male,Somewhat agree,Strongly disagree,Strongly agree,98115.0,Agree,W1,Strongly agree,2020/07/11 5:47:47 PM MDT,,Strongly agree,1-2 days a week,Strongly agree,Somewhat agree,Somewhat agree,Disagree,3-4 days a week,"$100,000 to $149,999",Strongly disagree,Student,1-2 days a week,Somewhat agree,190891,"No, I have tested negative.",Strongly agree,3-4 days a week,1-2 days a week,Strongly disagree,Never,Never,Disagree
Somewhat disagree,Disagree,Everyday,3-4 days a week,Somewhat agree,Strongly disagree,A few times a month,Somewhat agree,Never,Somewhat disagree,Strongly agree,1-2 days a week,Somewhat disagree,57.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 18 or more,Never,Once a month or less,Everyday,Once a month or less,Agree,Strongly disagree,A few times a month,Disagree,Male,Strongly agree,Disagree,Strongly agree,98208.0,Strongly disagree,W1,Somewhat agree,2020/07/01 12:16:42 AM MDT,"No, none of the above",Agree,3-4 days a week,Strongly agree,Agree,Agree,Somewhat agree,1-2 days a week,"$200,000 or more",Disagree,"Employed, Full time",1-2 days a week,Somewhat agree,192299,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Everyday,Strongly disagree,Never,A few times a month,Somewhat agree
Disagree,Disagree,Everyday,A few times a month,Strongly agree,Disagree,Once a month or less,Somewhat agree,Never,Disagree,Strongly agree,Never,Agree,64.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Cat or Dog,Never,Never,3-4 days a week,Never,Strongly agree,Strongly disagree,Once a month or less,Strongly disagree,Female,Strongly agree,Somewhat agree,Strongly agree,98346.0,Disagree,W1,Strongly agree,2020/06/27 3:10:57 PM MDT,"No, none of the above",Somewhat agree,A few times a month,Agree,Agree,Somewhat agree,Strongly disagree,Once a month or less,"$75,000 to $99,999",Strongly disagree,"Employed, Full time",A few times a month,Strongly disagree,192300,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Disagree
Disagree,Agree,Everyday,A few times a month,Strongly agree,Strongly agree,Never,Agree,Once a month or less,Somewhat disagree,Strongly agree,3-4 days a week,Strongly agree,38.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Once a month or less,1-2 days a week,Never,Strongly agree,Agree,Once a month or less,Somewhat disagree,Female,Strongly agree,Strongly disagree,Agree,98026.0,Strongly disagree,W1,Agree,2020/06/30 9:28:08 AM MDT,"No, none of the above",Strongly agree,A few times a month,Agree,Disagree,Somewhat agree,Somewhat agree,A few times a month,"$75,000 to $99,999",Disagree,"Employed, Full time",A few times a month,Agree,192301,"I don't believe so, but I haven't been tested for it.",Strongly agree,A few times a month,Once a month or less,Disagree,A few times a month,A few times a month,Strongly disagree
Agree,Somewhat agree,Never,1-2 days a week,Strongly agree,Disagree,Once a month or less,Somewhat disagree,Never,Disagree,Strongly agree,Once a month or less,Somewhat agree,46.0,3-4 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 12-17;Cat or Dog,Never,Never,Everyday,Never,Agree,Somewhat agree,Once a month or less,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98053.0,Somewhat agree,W1,Strongly agree,2020/06/27 3:32:28 PM MDT,"No, none of the above",Somewhat agree,A few times a month,Somewhat agree,Somewhat disagree,Agree,Disagree,1-2 days a week,"$150,000 to $199,999",Strongly disagree,Homeworker,1-2 days a week,Agree,192302,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Everyday,Strongly disagree,Never,Never,Somewhat disagree
Somewhat agree,Disagree,Everyday,Never,Strongly agree,Strongly disagree,Never,Strongly disagree,Never,Disagree,Strongly agree,A few times a month,Somewhat agree,68.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Once a month or less,A few times a month,Never,Strongly agree,Disagree,Once a month or less,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98052.0,Disagree,W1,Agree,2020/07/04 10:34:07 AM MDT,Medical,Agree,Once a month or less,Agree,Somewhat agree,Agree,Disagree,A few times a month,"$75,000 to $99,999",Strongly disagree,"Employed, Full time",A few times a month,Strongly disagree,192303,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Strongly disagree
Somewhat disagree,Somewhat disagree,Everyday,Everyday,Agree,Disagree,Once a month or less,Somewhat agree,Never,Somewhat agree,Agree,Once a month or less,Somewhat disagree,58.0,3-4 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Never,Everyday,Never,Agree,Somewhat disagree,Never,Somewhat agree,Female,Somewhat agree,Somewhat disagree,Agree,98053.0,Strongly disagree,W1,Agree,2020/07/07 1:10:55 PM MDT,"No, none of the above",Strongly agree,Never,Somewhat agree,Somewhat agree,Agree,Somewhat agree,1-2 days a week,"$75,000 to $99,999",Somewhat disagree,"Employed, Part time",3-4 days a week,Somewhat disagree,192304,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Somewhat disagree,A few times a month,Never,Somewhat agree
Somewhat agree,Somewhat disagree,Never,1-2 days a week,Agree,Strongly disagree,Never,Strongly disagree,Never,Disagree,Strongly agree,3-4 days a week,Somewhat disagree,38.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Cat or Dog,Never,Never,Never,Never,Strongly agree,Agree,Never,Disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98371.0,Strongly disagree,W1,Strongly agree,2020/07/09 7:04:12 PM MDT,Medical,Agree,1-2 days a week,Somewhat agree,Agree,Disagree,Agree,Never,"$75,000 to $99,999",Strongly disagree,"Employed, Full time",Never,Somewhat disagree,192305,"No, I have tested negative.",Strongly agree,1-2 days a week,Never,Strongly disagree,Never,Never,Strongly disagree
Strongly agree,Strongly disagree,Once a month or less,Never,Strongly agree,Somewhat disagree,Never,Disagree,Never,Strongly disagree,Strongly agree,Never,Agree,62.0,A few times a month,"Professional degree (e.g. MD, JD)",Husband/wife/partner;Children aged 18 or more;Cat or Dog,Never,Never,Everyday,Never,Strongly agree,Disagree,Never,Strongly disagree,Male,Strongly agree,Strongly disagree,Strongly agree,98118.0,Strongly disagree,W1,Strongly agree,2020/07/05 6:15:29 AM MDT,"No, none of the above",Strongly agree,Never,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,A few times a month,"$150,000 to $199,999",Strongly disagree,"Employed, Part time",Once a month or less,Somewhat agree,192306,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Strongly disagree
Somewhat disagree,Agree,Everyday,A few times a month,Agree,Disagree,Once a month or less,Disagree,Once a month or less,Somewhat disagree,Strongly agree,Once a month or less,Agree,56.0,3-4 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Cat or Dog,Never,Once a month or less,Everyday,Never,Strongly agree,Strongly disagree,Once a month or less,Strongly disagree,Male,Agree,Strongly disagree,Strongly agree,98197.0,Strongly disagree,W1,Agree,2020/07/01 12:38:24 AM MDT,"No, none of the above",Strongly agree,A few times a month,Agree,Strongly agree,Strongly agree,Disagree,1-2 days a week,"$150,000 to $199,999",Strongly disagree,"Employed, Full time",A few times a month,Strongly disagree,192307,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,1-2 days a week,Strongly disagree,1-2 days a week,Once a month or less,Strongly disagree
