Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,hh_size,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,transit_usage_during,education,user_id,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,job_status,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,Timestamp,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,annual_hh_income,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Waves,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,wfh_during,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,annual_hh_income_avg,income_category,Low_Income,Middle_Income,High_Income,wfh_during_ord,wfh_future_ord,transit_usage_during_ord,transit_usage_future_ord,wfh_future_interval,wfh_change_estimated,transit_change_estimated,transit_usage_future_ordered
Strongly disagree,Strongly disagree,2,Strongly agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192286,42.0,Once a month or less,1-2 days a week,Disagree,Strongly disagree,Never,Female,Disagree,Strongly disagree,98146.0,Agree,Never,Strongly disagree,"Employed, Full time",Strongly agree,Agree,Once a month or less,1-2 days a week,1-2 days a week,Somewhat disagree,Agree,2020/06/30 7:11:06 AM MDT,Agree,Somewhat agree,Never,Agree,Never,1-2 days a week,Everyday,Strongly agree,Once a month or less,"No, I have tested negative.",Somewhat disagree,Never,Agree,Strongly agree,3-4 days a week,"$100,000 to $149,999",1-2 days a week,Agree,Strongly agree,"No, none of the above",Disagree,W1,Never,Somewhat agree,Everyday,Strongly agree,124999.5,Middle,0,1,0,5,0,0,0,0.0,Decreased WFH,No Change,Never
Somewhat disagree,Somewhat disagree,2,Strongly agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192287,55.0,Everyday,1-2 days a week,Somewhat agree,Agree,Never,Female,Strongly agree,Disagree,98366.0,Disagree,Never,Somewhat agree,"Employed, Part time",Agree,Agree,Never,1-2 days a week,A few times a month,Somewhat agree,Strongly agree,2020/06/30 11:10:50 PM MDT,Agree,Agree,Once a month or less,Agree,Never,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Never,Somewhat agree,Strongly agree,Never,"$100,000 to $149,999",A few times a month,Strongly agree,Agree,"No, none of the above",Somewhat agree,W1,Never,Disagree,Everyday,Agree,124999.5,Middle,0,1,0,5,0,0,0,0.0,Decreased WFH,No Change,Never
Somewhat agree,Somewhat agree,2,Strongly agree,Strongly disagree,A few times a month,"4-year college degree (e.g. BA, BS)",190164,31.0,Once a month or less,A few times a month,Somewhat agree,Somewhat agree,Never,Female,Strongly disagree,Strongly agree,98106.0,Strongly agree,Never,Strongly disagree,"Employed, Part time",Somewhat disagree,Strongly agree,Never,1-2 days a week,A few times a month,Somewhat agree,Somewhat disagree,2020/06/28 9:54:14 PM MDT,Agree,Strongly disagree,A few times a month,Somewhat agree,Never,A few times a month,1-2 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Strongly agree,Somewhat disagree,Never,"$50,000 to $74,999",A few times a month,Somewhat agree,Somewhat agree,"No, none of the above",Agree,W1,Everyday,Agree,Never,Strongly agree,62499.5,Middle,0,1,0,0,0,2,5,0.0,No Change,Increased Transit,Everyday
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192288,50.0,Never,Once a month or less,Strongly disagree,Disagree,Never,Female,Disagree,Disagree,98072.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,A few times a month,Disagree,Strongly agree,2020/06/27 11:35:43 AM MDT,Strongly agree,Disagree,Never,Agree,Never,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Disagree,Never,Agree,Agree,Never,"$150,000 to $199,999",1-2 days a week,Strongly agree,Strongly agree,"No, none of the above",Disagree,W1,Never,Strongly disagree,Everyday,Strongly agree,174999.5,High,0,0,1,5,0,0,0,0.0,Decreased WFH,No Change,Never
Strongly disagree,Strongly disagree,1,Agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190015,58.0,Never,1-2 days a week,Strongly disagree,Agree,Never,Female,Strongly disagree,Somewhat agree,98367.0,Agree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,A few times a month,Somewhat agree,Strongly agree,2020/06/27 9:24:04 AM MDT,Strongly agree,Somewhat agree,Never,Strongly agree,A few times a month,Once a month or less,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Never,Agree,Disagree,Once a month or less,"$100,000 to $149,999",A few times a month,Strongly agree,Agree,"No, none of the above",Strongly disagree,"W1, W2P",Never,Disagree,Everyday,Strongly agree,124999.5,High,0,0,1,5,0,0,0,0.0,Decreased WFH,No Change,Never
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",191082,45.0,Never,A few times a month,Strongly disagree,Somewhat agree,Never,Female,Strongly disagree,Strongly agree,98422.0,Disagree,Never,Strongly disagree,"Employed, Full time",Strongly disagree,Somewhat agree,Never,A few times a month,A few times a month,Somewhat agree,Strongly agree,2020/07/09 5:36:34 PM MDT,Somewhat agree,Disagree,Once a month or less,Strongly agree,Never,A few times a month,Everyday,Strongly agree,Never,"I believe so, but I haven't been tested for it.",Somewhat disagree,1-2 days a week,Strongly agree,Strongly disagree,Never,"$100,000 to $149,999",A few times a month,Strongly agree,Strongly agree,"No, none of the above",Somewhat agree,"W1, W3P",Never,Disagree,Everyday,Strongly agree,124999.5,High,0,0,1,5,3,0,0,1.5,Decreased WFH,No Change,Never
Disagree,Disagree,1,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",192289,60.0,1-2 days a week,Once a month or less,Disagree,Disagree,Never,Female,Disagree,Disagree,98021.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Strongly agree,Strongly agree,Never,1-2 days a week,Once a month or less,Disagree,Strongly agree,2020/06/30 8:02:25 AM MDT,Strongly agree,Disagree,Never,Agree,A few times a month,Once a month or less,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,A few times a month,Somewhat agree,Disagree,1-2 days a week,"$100,000 to $149,999",Once a month or less,Strongly agree,Agree,"No, none of the above",Somewhat disagree,W1,Once a month or less,Strongly disagree,3-4 days a week,Strongly agree,124999.5,High,0,0,1,4,2,0,1,1.0,Decreased WFH,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,1,Strongly agree,Disagree,Never,Some college/technical school training,191030,60.0,Never,1-2 days a week,Strongly disagree,Disagree,Never,Female,Disagree,Disagree,98023.0,Somewhat agree,Never,Strongly disagree,"Employed, Part time",Disagree,Strongly agree,Never,1-2 days a week,Once a month or less,Somewhat agree,Strongly disagree,2020/07/07 3:49:33 PM MDT,Disagree,Disagree,Once a month or less,Strongly agree,Never,A few times a month,1-2 days a week,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Agree,Everyday,Agree,Disagree,Never,"$50,000 to $74,999",A few times a month,Strongly agree,Somewhat agree,"No, none of the above",Disagree,"W1, W2P, W3P",Once a month or less,Disagree,Everyday,Agree,62499.5,Middle,0,1,0,5,5,0,1,5.0,No Change,Increased Transit,Once a month or less
Disagree,Disagree,2,Agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192290,38.0,Everyday,A few times a month,Disagree,Disagree,Never,Male,Somewhat agree,Somewhat disagree,98107.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Strongly agree,Strongly agree,3-4 days a week,1-2 days a week,A few times a month,Somewhat agree,Strongly agree,2020/07/06 3:12:47 PM MDT,Agree,Strongly disagree,Never,Agree,Once a month or less,1-2 days a week,1-2 days a week,Agree,Once a month or less,"No, I have tested negative.",Agree,1-2 days a week,Strongly agree,Somewhat disagree,A few times a month,"$150,000 to $199,999",1-2 days a week,Strongly agree,Strongly agree,Medical,Somewhat disagree,W1,3-4 days a week,Strongly disagree,Everyday,Strongly agree,174999.5,High,0,0,1,5,3,0,4,1.5,Decreased WFH,Increased Transit,3-4 days a week
Disagree,Somewhat disagree,1,Strongly agree,Somewhat disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192291,56.0,A few times a month,Once a month or less,Somewhat agree,Disagree,Never,Female,Somewhat agree,Somewhat disagree,98406.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Agree,Agree,Never,1-2 days a week,Never,Somewhat agree,Agree,2020/06/27 8:56:08 PM MDT,Agree,Disagree,Never,Agree,Once a month or less,A few times a month,Everyday,Strongly agree,Once a month or less,"I believe so, but I haven't been tested for it.",Disagree,Once a month or less,Agree,Somewhat agree,A few times a month,"$150,000 to $199,999",1-2 days a week,Agree,Strongly agree,"No, none of the above",Disagree,W1,Once a month or less,Disagree,3-4 days a week,Strongly agree,174999.5,High,0,0,1,4,1,0,1,0.25,Decreased WFH,Increased Transit,Once a month or less
Somewhat disagree,Disagree,1,Somewhat disagree,Somewhat disagree,Never,Some college/technical school training,192292,68.0,Once a month or less,A few times a month,Agree,Somewhat agree,Never,Male,Somewhat agree,Somewhat agree,98134.0,Disagree,Never,Strongly disagree,Retired,Somewhat disagree,Strongly agree,Never,A few times a month,Never,Somewhat disagree,Strongly agree,2020/07/06 3:42:39 PM MDT,Somewhat agree,Somewhat agree,Everyday,Strongly agree,Never,A few times a month,Everyday,Strongly agree,Never,"I believe so, but I haven't been tested for it.",Agree,Never,Somewhat disagree,Strongly disagree,Never,"$50,000 to $74,999",Never,Somewhat agree,Agree,,Disagree,W1,Never,Disagree,Never,Strongly agree,62499.5,Middle,0,1,0,0,0,0,0,0.0,No Change,No Change,Never
Disagree,Disagree,1,Somewhat agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192293,57.0,Once a month or less,1-2 days a week,Somewhat agree,Somewhat disagree,Never,Male,Disagree,Agree,98296.0,Somewhat agree,Never,Disagree,"Employed, Full time",Somewhat agree,Agree,Never,3-4 days a week,1-2 days a week,Somewhat agree,Somewhat agree,2020/07/06 5:34:00 PM MDT,Somewhat agree,Disagree,Never,Agree,Never,Once a month or less,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,1-2 days a week,Somewhat agree,Disagree,1-2 days a week,"$150,000 to $199,999",Once a month or less,Somewhat agree,Somewhat agree,Transportation,Disagree,W1,Once a month or less,Disagree,Everyday,Somewhat agree,174999.5,High,0,0,1,5,3,0,1,1.5,Decreased WFH,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly agree,Never,"4-year college degree (e.g. BA, BS)",192294,64.0,Everyday,3-4 days a week,Somewhat disagree,Strongly disagree,Never,Female,Strongly disagree,Strongly agree,98391.0,Somewhat agree,Never,Strongly disagree,Retired,Somewhat agree,Strongly agree,Never,1-2 days a week,A few times a month,Disagree,Strongly agree,2020/06/27 1:10:12 PM MDT,Disagree,Disagree,A few times a month,Strongly agree,Once a month or less,A few times a month,Everyday,Strongly agree,A few times a month,"No, I have tested negative.",Somewhat disagree,Everyday,Strongly agree,Strongly disagree,Once a month or less,"$100,000 to $149,999",Once a month or less,Strongly agree,Strongly disagree,"No, none of the above",Strongly agree,W1,Once a month or less,Strongly disagree,Everyday,Strongly agree,124999.5,High,0,0,1,5,5,0,1,5.0,No Change,Increased Transit,Once a month or less
Strongly disagree,Disagree,4,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",191100,49.0,Never,A few times a month,Somewhat agree,Agree,Never,Female,Somewhat agree,Agree,98422.0,Disagree,Never,Strongly disagree,"Employed, Part time",Disagree,Strongly agree,Never,1-2 days a week,A few times a month,Agree,Agree,2020/07/09 7:39:05 PM MDT,Agree,Agree,Never,Agree,Never,A few times a month,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Everyday,Agree,Disagree,Never,"$75,000 to $99,999",A few times a month,Strongly agree,Agree,Medical,Disagree,"W1, W2P, W2F",Never,Disagree,Everyday,Strongly agree,87499.5,Middle,0,1,0,5,5,0,0,5.0,No Change,No Change,Never
Strongly disagree,Disagree,1,Agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",192295,60.0,Never,A few times a month,Strongly disagree,Agree,Never,Female,Disagree,Somewhat disagree,98370.0,Somewhat agree,Never,Strongly disagree,"Employed, Full time",Somewhat agree,Agree,Never,1-2 days a week,A few times a month,Strongly disagree,Strongly agree,2020/06/28 4:01:56 PM MDT,Somewhat disagree,Strongly disagree,Once a month or less,Somewhat disagree,Once a month or less,A few times a month,Everyday,Agree,Never,"No, I have tested negative.",Agree,Never,Agree,Agree,Never,"$35,000 to $49,999",A few times a month,Strongly agree,Strongly agree,"No, none of the above",Somewhat disagree,W1,Never,Somewhat agree,Everyday,Strongly agree,42499.5,Middle,0,1,0,5,0,0,0,0.0,Decreased WFH,No Change,Never
Somewhat disagree,Disagree,1,Somewhat disagree,Somewhat disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192296,55.0,1-2 days a week,1-2 days a week,Somewhat agree,Agree,Never,Male,Disagree,Strongly disagree,98122.0,Disagree,Once a month or less,Disagree,"Employed, Full time",Strongly agree,Agree,Never,3-4 days a week,1-2 days a week,Agree,Agree,2020/06/30 11:55:06 PM MDT,Disagree,Agree,A few times a month,Somewhat agree,Never,1-2 days a week,3-4 days a week,Somewhat agree,1-2 days a week,"I believe so, but I haven't been tested for it.",Agree,Once a month or less,Agree,Agree,Never,"$200,000 or more",A few times a month,Agree,Somewhat disagree,"No, none of the above",Disagree,W1,Never,Disagree,Everyday,Agree,200000.0,High,0,0,1,5,1,0,0,0.25,Decreased WFH,No Change,Never
Strongly disagree,Somewhat agree,1,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190136,64.0,Once a month or less,A few times a month,Somewhat agree,Somewhat agree,Never,Female,Somewhat agree,Somewhat agree,98012.0,Disagree,Never,Disagree,Retired,Agree,Strongly agree,Never,A few times a month,A few times a month,Disagree,Strongly agree,2020/06/28 3:50:14 PM MDT,Strongly agree,Strongly disagree,1-2 days a week,Agree,Never,Once a month or less,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly disagree,Never,Somewhat agree,Agree,Never,"$50,000 to $74,999",A few times a month,Strongly agree,Agree,,Agree,"W1, W2P",Never,Somewhat agree,Never,Strongly agree,62499.5,Middle,0,1,0,0,0,0,0,0.0,No Change,No Change,Never
Strongly disagree,Strongly disagree,1,Strongly agree,Disagree,Never,2-year college degree (Associate),192297,59.0,Never,1-2 days a week,Strongly disagree,Somewhat agree,Never,Male,Disagree,Disagree,98092.0,Disagree,Never,Strongly disagree,"Employed, Full time",Strongly agree,Somewhat agree,Never,1-2 days a week,Never,Agree,Strongly disagree,2020/07/06 7:11:40 PM MDT,Somewhat disagree,Disagree,Never,Agree,Never,3-4 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Never,Somewhat agree,Disagree,Never,"$50,000 to $74,999",A few times a month,Somewhat disagree,Agree,Building maintenance and repair,Strongly disagree,W1,Never,Somewhat disagree,Never,Agree,62499.5,Middle,0,1,0,0,0,0,0,0.0,No Change,No Change,Never
Strongly disagree,Strongly disagree,1,Strongly agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192298,63.0,Never,A few times a month,Disagree,Strongly agree,Never,Male,Agree,Somewhat agree,98087.0,Disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,A few times a month,A few times a month,Somewhat agree,Agree,2020/07/07 11:31:06 PM MDT,Strongly agree,Agree,1-2 days a week,Agree,Never,A few times a month,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,3-4 days a week,Agree,Somewhat agree,Never,"$200,000 or more",A few times a month,Agree,Agree,"No, none of the above",Disagree,W1,Never,Strongly disagree,Everyday,Strongly agree,200000.0,High,0,0,1,5,4,0,0,3.5,Decreased WFH,No Change,Never
Strongly disagree,Strongly disagree,1,Somewhat agree,Agree,Never,"4-year college degree (e.g. BA, BS)",190891,26.0,Everyday,1-2 days a week,Disagree,Somewhat agree,1-2 days a week,Male,Somewhat agree,Somewhat agree,98115.0,Disagree,Never,Strongly disagree,Student,Agree,Somewhat agree,Never,1-2 days a week,1-2 days a week,Somewhat disagree,Strongly agree,2020/07/11 5:47:47 PM MDT,Somewhat agree,Disagree,Once a month or less,Strongly agree,Never,3-4 days a week,3-4 days a week,Strongly agree,3-4 days a week,"No, I have tested negative.",Somewhat disagree,1-2 days a week,Strongly agree,Somewhat agree,Never,"$100,000 to $149,999",1-2 days a week,Agree,Strongly agree,,Somewhat disagree,W1,3-4 days a week,Strongly disagree,Everyday,Strongly agree,124999.5,High,0,0,1,5,3,0,4,1.5,Decreased WFH,Increased Transit,3-4 days a week
Disagree,Disagree,2,Agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192299,57.0,Everyday,1-2 days a week,Somewhat agree,Somewhat agree,Once a month or less,Male,Somewhat agree,Agree,98208.0,Somewhat agree,Once a month or less,Strongly disagree,"Employed, Full time",Somewhat disagree,Strongly agree,A few times a month,1-2 days a week,3-4 days a week,Disagree,Strongly agree,2020/07/01 12:16:42 AM MDT,Agree,Strongly disagree,Never,Somewhat agree,A few times a month,1-2 days a week,Everyday,Strongly agree,A few times a month,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Everyday,Strongly agree,Strongly disagree,Never,"$200,000 or more",3-4 days a week,Somewhat agree,Agree,"No, none of the above",Somewhat disagree,W1,1-2 days a week,Disagree,Everyday,Strongly agree,200000.0,High,0,0,1,5,5,0,3,5.0,No Change,Increased Transit,1-2 days a week
Strongly disagree,Strongly disagree,1,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",192300,64.0,3-4 days a week,A few times a month,Strongly disagree,Strongly disagree,Never,Female,Somewhat agree,Agree,98346.0,Disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,A few times a month,Disagree,Strongly agree,2020/06/27 3:10:57 PM MDT,Somewhat agree,Strongly disagree,Never,Strongly agree,Once a month or less,Once a month or less,Everyday,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Disagree,Never,Agree,Disagree,Never,"$75,000 to $99,999",A few times a month,Strongly agree,Somewhat agree,"No, none of the above",Disagree,W1,Never,Somewhat agree,Everyday,Strongly agree,87499.5,Middle,0,1,0,5,0,0,0,0.0,Decreased WFH,No Change,Never
Disagree,Somewhat disagree,1,Strongly agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192301,38.0,1-2 days a week,A few times a month,Somewhat agree,Agree,Once a month or less,Female,Agree,Disagree,98026.0,Strongly disagree,Never,Disagree,"Employed, Full time",Strongly agree,Strongly agree,A few times a month,1-2 days a week,A few times a month,Agree,Agree,2020/06/30 9:28:08 AM MDT,Somewhat agree,Agree,Once a month or less,Agree,Never,A few times a month,A few times a month,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Disagree,Once a month or less,Agree,Strongly agree,A few times a month,"$75,000 to $99,999",A few times a month,Strongly agree,Strongly agree,"No, none of the above",Somewhat disagree,W1,3-4 days a week,Strongly disagree,Everyday,Strongly agree,87499.5,Middle,0,1,0,5,1,0,4,0.25,Decreased WFH,Increased Transit,3-4 days a week
Strongly disagree,Strongly disagree,2,Agree,Somewhat agree,Never,"4-year college degree (e.g. BA, BS)",192302,46.0,Everyday,1-2 days a week,Disagree,Agree,Never,Female,Somewhat disagree,Somewhat disagree,98053.0,Somewhat disagree,Never,Strongly disagree,Homeworker,Somewhat agree,Strongly agree,Never,3-4 days a week,A few times a month,Somewhat agree,Strongly agree,2020/06/27 3:32:28 PM MDT,Agree,Somewhat agree,Never,Strongly agree,Once a month or less,1-2 days a week,Everyday,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Agree,Everyday,Somewhat agree,Disagree,Never,"$150,000 to $199,999",1-2 days a week,Strongly agree,Somewhat agree,"No, none of the above",Disagree,W1,Once a month or less,Strongly disagree,Never,Strongly agree,174999.5,High,0,0,1,0,5,0,1,5.0,Increased WFH,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,1,Strongly agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192303,68.0,A few times a month,A few times a month,Disagree,Strongly disagree,Once a month or less,Female,Strongly disagree,Somewhat agree,98052.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Somewhat agree,Strongly agree,Never,1-2 days a week,Once a month or less,Disagree,Strongly agree,2020/07/04 10:34:07 AM MDT,Agree,Disagree,Never,Agree,Never,A few times a month,Everyday,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Agree,Strongly disagree,Never,"$75,000 to $99,999",Never,Strongly agree,Agree,Medical,Disagree,W1,A few times a month,Strongly disagree,Everyday,Strongly agree,87499.5,Middle,0,1,0,5,0,0,2,0.0,Decreased WFH,Increased Transit,A few times a month
Somewhat disagree,Somewhat agree,1,Agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",192304,58.0,Everyday,3-4 days a week,Somewhat agree,Somewhat disagree,Never,Female,Somewhat agree,Somewhat agree,98053.0,Somewhat agree,Never,Somewhat disagree,"Employed, Part time",Somewhat disagree,Somewhat agree,Never,3-4 days a week,Never,Somewhat disagree,Agree,2020/07/07 1:10:55 PM MDT,Agree,Somewhat disagree,Never,Agree,Once a month or less,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Never,Somewhat agree,Disagree,A few times a month,"$75,000 to $99,999",Everyday,Agree,Strongly agree,"No, none of the above",Somewhat agree,W1,Once a month or less,Somewhat disagree,Everyday,Agree,87499.5,Middle,0,1,0,5,0,0,1,0.0,Decreased WFH,Increased Transit,Once a month or less
